direccion,mun_clean,codigo_postal,provincia,gasolina_95,gasolina_98,diesel,diesel_premium,lon,lat,rotulo,horario,ultimo_dato
"Avenida Elche (N-332 P.k. 102), 16",Alicante/Alacant,03008,Alicante,1.829,NA,1.819,1.919,-0.500389,38.337778,CEPSA,L-D: 24H,2022-04-12T06:00:00Z
"Avenida Elche, 150",Alicante/Alacant,03008,Alicante,1.759,NA,1.759,NA,-0.521389,38.303611,PETROPRIX,L-D: 24H,2022-04-12T13:10:00Z
"Avenida Elizatxo (N-I Km 480,5), 64",Irun,20305,Gipuzkoa,1.804,1.936,1.819,1.919,-1.827139,43.328889,CEPSA,L-D: 24H,2022-04-12T06:00:00Z
"Avenida Elizatxo (N-I Km 480,5), 64",Irun,20305,Gipuzkoa,1.804,1.936,1.819,1.919,-1.827556,43.329333,CEPSA,L-D: 24H,2022-04-12T06:00:00Z
"Avenida Emperador Carlos V, S/N",Granada,18007,Granada,1.769,1.901,1.756,1.817,-3.593611,37.154056,CEPSA,L: 07:00-23:00,2022-04-12T00:00:00Z
"Avenida Enric Prat De La Riba, 10",Granollers,08400,Barcelona,1.759,1.889,1.819,1.889,2.287417,41.60325,OILPRIX,L-D: 24H,2022-04-11T16:22:00Z
"Avenida Enrique Martin Cuevas, 45",Motril,18600,Granada,1.759,1.909,1.789,1.879,-3.522528,36.754444,REPSOL,L: 06:30-22:30,2022-04-12T00:00:00Z
"Avenida Enrique Salgado Torres, 9",A Coruña,15008,Coruña (A),1.709,1.829,1.699,1.749,-8.419694,43.347278,CARBUGAL A GRELA,L-D: 24H,2022-04-11T21:31:00Z
"Avenida Ensanche De Vallecas, 2",Madrid,28031,Madrid,1.809,1.941,1.855,1.975,-3.614528,40.378306,CEPSA,L-D: 24H,2022-04-12T06:00:00Z
"Avenida Entrena, 30",Lardero,26140,Rioja (La),1.785,NA,1.785,NA,-2.467944,42.422222,CARBURANTES RIOJA,L-D: 24H,2022-04-12T19:22:00Z
"Avenida Entrevias, S/N",Madrid,28018,Madrid,1.809,NA,1.829,1.919,-3.665361,40.379167,REPSOL,L-V: 06:00-21:00,2022-04-12T00:00:00Z
"Avenida Escaleritas, 152",Las Palmas De Gran Canaria,35012,Palmas (Las),1.439,1.539,1.409,1.509,-15.44175,28.103722,CEPSA,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Avenida Escaleritas, S/N",Las Palmas De Gran Canaria,35011,Palmas (Las),1.429,1.539,1.399,1.504,-15.447111,28.101417,REPSOL,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Avenida Escalona, 19",Peñafiel,47300,Valladolid,1.799,1.909,1.789,1.849,-4.114806,41.602528,REPSOL,L-S: 07:00-23:00; D: 09:00-21:00,2022-04-11T12:00:00Z
"Avenida Escalona, 5",Peñafiel,47300,Valladolid,1.779,NA,1.769,NA,-4.113917,41.603083,AUTOSERVICIO 24H JLZ,L-D: 24H,2022-04-11T09:18:00Z
"Avenida Escritor Rodrigo Rubio, 3",Albacete,02005,Albacete,1.728,NA,1.748,1.838,-1.885361,39.006889,A&A,L-S: 09:00-21:30,2022-04-12T00:01:00Z
"Avenida Escultor Andre Alfaro, 2",Godella,46110,Valencia / València,1.779,NA,1.769,NA,-0.415361,39.526139,V.C.,L-D: 24H,2022-04-11T16:24:00Z
"Avenida Espanya, S/N",Palafrugell,17200,Girona,1.779,1.929,1.789,1.839,3.153889,41.91225,REPSOL,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Avenida España, 118",Coslada,28821,Madrid,1.819,1.949,1.859,1.919,-3.556167,40.420056,CEPSA,L-D: 06:00-00:00,2022-04-12T10:37:00Z
"Avenida España, 181",Segorbe,12400,Castellón / Castelló,1.819,NA,1.839,1.899,-0.493972,39.847806,GEST,L-V: 06:00-22:00; S-D: 07:00-22:00,2022-04-11T10:27:00Z
"Avenida España, 44",Plasencia,10600,Cáceres,1.769,1.899,1.799,1.899,-6.098167,40.021639,REPSOL,L-D: 06:00-23:00,2022-04-09T01:48:00Z
"Avenida Estalajes, S,N",Azuaga,06920,Badajoz,1.719,1.829,1.799,1.849,-5.684944,38.261556,REPSOL,L-D: 07:00-22:00,2022-04-12T00:00:00Z
"Avenida Este (Ciudad Del Transporte Pamplona), 1",Noáin (Valle De Elorz)/Noain (Elortzibar),31119,Navarra,1.771,1.891,1.795,NA,-1.613972,42.732583,"ANDAMUR ""PAMPLONA""",L-D: 24H,2022-04-12T09:40:00Z
"Avenida Esteban De Cabrera, 8",Córdoba,14014,Córdoba,1.735,NA,1.745,NA,-4.725583,37.903861,PETROPRIX,L-D: 24H,2022-04-12T13:10:00Z
"Avenida Estella, 9",Zizur Mayor/Zizur Nagusia,31180,Navarra,1.778,1.908,1.772,1.842,-1.684194,42.792917,AVIA,L-D: 24H,2022-04-12T05:00:00Z
"Avenida Eugenio Dominguez Sierra, 48",San Miguel De Abona,38639,Santa Cruz De Tenerife,1.459,1.569,1.449,1.549,-16.628556,28.046639,ESTACIÓN DE SERVICIO EL GOMERO,L-D: 24H,2022-04-11T10:14:00Z
"Avenida Europa - Parcela, 7",Olot,17800,Girona,1.759,1.909,1.779,1.869,2.482639,42.192861,PETROCAT,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Avenida Europa (C.c. La Moraleja), 13/15",Alcobendas,28100,Madrid,1.869,1.995,1.899,1.975,-3.657528,40.520111,CEPSA,L-V: 07:00-23:00; S-D: 09:00-21:00,2022-04-12T11:48:00Z
"Avenida Europa D', 1",Vilamalla,17469,Girona,1.739,NA,1.759,NA,2.979778,42.231139,AVANZA OIL,L-D: 24H,2022-04-11T10:03:00Z
"Avenida Europa Esq. C/ Bélgica, 138",Castelló De La Plana,12006,Castellón / Castelló,1.749,NA,1.709,NA,-0.07575,39.971722,BDMED,L-D: 24H,2022-04-11T14:47:00Z
"Avenida Europa, 12",Benissa,03720,Alicante,1.647,NA,1.697,NA,0.059861,38.717667,PLENOIL,L-D: 24H,2022-04-12T14:15:00Z
"Avenida Europa, 2",Llançà,17490,Girona,1.799,1.949,1.809,1.899,3.15075,42.365444,REPSOL,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Avenida Europa, 2",Gines,41960,Sevilla,1.779,1.919,1.749,1.829,-6.086167,37.383056,SHELL,L-D: 05:30-23:30,2022-04-12T14:00:00Z
"Avenida Europa, 229",Castelló De La Plana,12000,Castellón / Castelló,1.699,NA,1.699,NA,-0.073889,39.973889,GMOIL,L-D: 24H,2022-04-11T10:33:00Z
"Avenida Europa, 26",Igualada,08700,Barcelona,1.828,1.979,1.854,1.919,1.632,41.595833,REPSOL,L-D: 07:00-22:00,2022-04-12T09:57:00Z
"Avenida Europa, 28",Soria,42005,Soria,1.739,NA,1.719,NA,-2.481417,41.757806,+B ENERGIAS,L-D: 24H,2022-04-11T12:29:00Z
"Avenida Europa, 40",Lorca,30800,Murcia,1.759,1.859,1.799,1.879,-1.681556,37.682139,EUROPA,L-D: 24H,2022-04-11T12:00:00Z
"Avenida Europa, 45",Ciudad Real,13004,Ciudad Real,1.769,1.909,1.799,1.829,-3.9145,38.986,CARREFOUR,L-S: 08:00-22:00; D: 09:00-21:00,2022-04-12T12:20:00Z
"Avenida Europa, 57",Blanes,17300,Girona,1.729,NA,1.739,NA,2.773556,41.679,GM OIL,L-D: 24H,2022-04-11T10:43:00Z
"Avenida Europa, 7",Montilla,14550,Córdoba,NA,NA,1.758,NA,-4.657917,37.584333,"COOP. AGRICOLA LA AURORA, S.C.A.",L-D: 09:00-20:00,2022-04-11T08:25:00Z
"Avenida Europa, 8",Benissa,03720,Alicante,1.789,1.931,1.829,1.919,0.060194,38.718139,BP BENISSA,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Avenida Europa, D', 46",Blanes,17300,Girona,1.759,1.889,1.789,1.859,2.773833,41.679917,Q8,L-D: 24H,2022-04-12T13:00:00Z
"Avenida Europa, S/N",Jerez De La Frontera,11405,Cádiz,1.749,1.859,1.759,1.789,-6.113278,36.696917,CARREFOUR,L-J: 06:00-01:00; V-S: 06:00-01:30; D: 08:30-01:00,2022-04-12T12:20:00Z
"Avenida Europa, S/N",Alcorcón,28922,Madrid,1.689,1.849,1.689,1.779,-3.852389,40.348639,ALCAMPO,L-D: 00:00-23:59,2022-04-12T21:00:00Z
"Avenida Extremadura Nº1 (Se-184 Km 1,2)",Santiponce,41970,Sevilla,1.698,1.889,1.698,NA,-6.044889,37.4445,ITALICA OIL,L-D: 06:00-22:00,2022-04-11T15:11:00Z
"Avenida Extremadura, 1",Robleda,37521,Salamanca,1.779,NA,1.799,NA,-6.60825,40.386889,REPSOL,L-S: 07:00-22:00; D: 08:00-22:00,2022-04-11T17:56:00Z
"Avenida Extremadura, 118",Talarrubias,06640,Badajoz,NA,NA,1.789,NA,-5.234583,39.042917,COOP. LA SIBERIA EXTREMEÑA,L-D: 24H,2022-04-11T09:57:00Z
"Avenida Extremadura, 192",Oliva De La Frontera,06120,Badajoz,1.719,NA,1.799,NA,-6.915417,38.282778,REPSOL,L-S: 08:00-22:00; D: 08:00-14:00,2022-04-12T00:00:00Z
"Avenida Extremadura, 25",Talavera De La Reina,45600,Toledo,1.849,1.959,1.839,1.939,-4.823639,39.961972,EDAN (REPSOL),L-D: 24H,2022-04-09T14:25:00Z
"Avenida Extremadura, 6",Torremejía,06210,Badajoz,NA,NA,NA,NA,-6.378083,38.786389,SCL EL SEÑORIO,L-D: 24H,2022-04-11T19:47:00Z
"Avenida Extremadura, 67",Granja De Torrehermosa,06910,Badajoz,NA,NA,1.799,NA,-5.594083,38.304833,REPSOL,L-S: 08:00-14:00 y 16:00-21:00,2022-04-12T00:00:00Z
"Avenida Extremadura, S/N",Calamonte,06810,Badajoz,1.829,NA,1.839,1.905,-6.386361,38.894694,CEPSA,L-V: 06:00-22:00; S-D: 07:00-15:00,2022-04-12T10:28:00Z
"Avenida Extremadura, S/N",Arroyo De San Serván,06850,Badajoz,1.759,NA,1.819,NA,-6.455306,38.858139,REPSOL,L-S: 06:00-22:00,2022-04-12T00:00:00Z
"Avenida Fabregada, 55",L'hospitalet De Llobregat,08901,Barcelona,1.699,1.799,1.699,NA,2.107944,41.358306,TAMOIL,L-D: 24H,2022-04-12T15:00:00Z
"Avenida Fausto Caruana, 59",Sagunto/Sagunt,46500,Valencia / València,1.724,NA,1.714,NA,-0.253,39.672306,PETROPRIX,L-D: 24H,2022-04-12T13:10:00Z
"Avenida Federico Garcia Lorca, 1",Las Palmas De Gran Canaria,35459,Palmas (Las),1.429,1.539,1.389,1.489,-15.441167,28.123306,REPSOL,L-D: 24H,2022-04-11T11:33:00Z
"Avenida Federico Garcia Lorca, 21",Finestrat,03509,Alicante,1.789,1.939,1.839,1.929,-0.172889,38.538722,REPSOL,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Avenida Federico Garcia Lorca, 51",Las Cabezas De San Juan,41730,Sevilla,1.849,NA,1.838,NA,-5.935417,36.988833,RED AHORRO,L-D: 06:00-22:00,2022-04-10T00:01:00Z
"Avenida Federico Garcia Lorca, S/N",Almería,04008,Almería,1.769,1.919,1.779,1.869,-2.467333,36.852083,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
"Avenida Federico Silva Muñoz, 128",Benavente,49600,Zamora,1.759,1.899,1.809,1.889,-5.661361,41.997278,SHELL,L-D: 24H,2022-04-12T16:00:00Z
"Avenida Federico Silva Muñoz, 139",Benavente,49600,Zamora,1.774,NA,1.749,NA,-5.664028,41.999667,GALP&GO,L-D: 24H,2022-04-11T02:51:00Z
"Avenida Federico Silva Muñoz, 21",Benavente,49600,Zamora,1.814,1.946,1.779,1.879,-5.671472,42.002389,CEPSA,L-D: 07:00-23:00,2022-04-12T00:00:00Z
"Avenida Federico Silva Muñoz, 259",Benavente,49600,Zamora,1.769,NA,1.795,1.895,-5.652944,41.995111,CEPSA,L-D: 24H,2022-04-12T06:00:00Z
"Avenida Felipe Ii, 9",El Escorial,28280,Madrid,1.769,1.919,1.809,1.899,-4.129167,40.588222,REPSOL,L-D: 07:00-23:00,2022-04-12T00:00:00Z
"Avenida Felipe Vi, S/N",Mérida,06800,Badajoz,1.739,NA,1.789,1.789,-6.344194,38.934889,PETROGOLD,L-D: 24H,2022-04-12T10:24:00Z
"Avenida Felix Rodriguez De La Fuente, S/N",Prado Del Rey,11660,Cádiz,1.779,NA,1.859,1.949,-5.558778,36.7845,BP,L-D: 08:00-21:00,2022-04-11T10:04:00Z
"Avenida Fernando De Castro, 39",Sahagún,24320,León,1.729,NA,1.779,NA,-5.033111,42.368611,"RIALCE, S.L.",L-D: 24H,2022-04-11T10:50:00Z
"Avenida Fernando De Los Rios, 116",Armilla,18100,Granada,1.759,NA,1.769,NA,-3.610778,37.154306,Q8,L-D: 24H,2022-04-12T13:00:00Z
"Avenida Fernando Iii El Santo, S/N",Alcantarilla,30820,Murcia,1.779,1.889,1.799,1.889,-1.233028,37.976583,REPSOL,L-D: 06:00-22:00,2022-04-11T10:23:00Z
"Avenida Fernando Portillo, S/N",Jerez De La Frontera,11405,Cádiz,1.709,NA,1.717,1.729,-6.107,36.697444,BALLENOIL,L-D: 24H,2022-04-12T11:24:00Z
"Avenida Ferrocarril (Del), 1",Tielmes,28550,Madrid,1.809,NA,1.839,1.899,-3.319472,40.242639,TIELMES S.L.,L-V: 06:00-23:00; S-D: 07:00-22:59,2022-04-11T15:45:00Z
"Avenida Ferrocarril, 79",A Coruña,15008,Coruña (A),1.779,1.939,1.799,1.889,-8.418889,43.347528,REPSOL,L-D: 24H,2022-04-12T03:17:00Z
"Avenida Ferrocarriles Catalanes, 240",Cornellà De Llobregat,08940,Barcelona,1.759,1.999,1.788,NA,2.092889,41.353778,PETROPASS,L-D: 24H,2022-04-12T17:17:00Z
"Avenida Finanzauto (De), 2",Arganda Del Rey,28500,Madrid,1.677,NA,1.707,NA,-3.468694,40.306889,DELFIOIL,L-D: 07:00-22:00,2022-04-11T11:37:00Z
"Avenida Finisterre, 265",A Coruña,15008,Coruña (A),1.749,1.889,1.729,1.809,-8.423111,43.357167,SHELL,L-D: 06:00-22:00,2022-04-12T15:00:00Z
"Avenida Finisterre, 4",A Laracha,15145,Coruña (A),1.765,1.885,1.799,1.849,-8.577333,43.246889,AVIA,L-D: 06:00-22:00,2022-04-11T07:11:00Z
"Avenida Finisterre, P.km. 1,500, S/N",A Coruña,15010,Coruña (A),1.789,1.939,1.799,1.889,-8.424722,43.357222,REPSOL,L-D: 07:00-23:00,2022-04-12T00:00:00Z
"Avenida Finlandia, 17",Santa Pola,03130,Alicante,1.769,NA,1.809,NA,-0.550833,38.23325,LOW COST,L-D: 24H,2022-04-12T00:26:00Z
"Avenida Flota De Indias, S/N",Sevilla,41011,Sevilla,1.819,1.961,1.869,1.959,-6.006111,37.372,BP  PARQUE DE LOS PRINCIPES,L-D: 06:00-23:00,2022-04-11T14:20:00Z
"Avenida Fraga, 21",Sariñena,22200,Huesca,1.729,1.879,1.749,1.799,-0.153222,41.792333,REPSOL,L-S: 06:30-21:00; D: 07:00-21:00,2022-04-12T00:00:00Z
"Avenida França, 30",Olot,17800,Girona,1.788,NA,1.758,NA,2.489222,42.192667,MORROT,L-D: 24H,2022-04-11T16:45:00Z
"Avenida Francesc De Borja Moll, 61",Ses Salines,07640,Balears (Illes),1.879,NA,1.909,1.979,3.046389,39.341333,CEPSA,L-S: 08:00-20:00,2022-04-12T00:00:00Z
"Avenida Francesc Macia, 226",Santa Coloma De Gramenet,08924,Barcelona,1.839,1.975,1.829,1.879,2.195889,41.458667,VILACARBURANTS,L-D: 24H,2022-04-11T21:49:00Z
"Avenida Francia, S/N",Guadalajara,19005,Guadalajara,1.799,1.949,1.819,1.909,-3.142833,40.643333,REPSOL,L-D: 24H,2022-04-12T00:00:00Z
"Avenida Francia, Sn",Portbou,17497,Girona,1.789,NA,1.775,1.855,3.158528,42.427278,CEPSA,L-V: 08:00-14:00; S: 08:00-13:00,2022-04-12T00:00:00Z
"Avenida Francisco Javier Saenz De Oiza, Esquina Glorieta Juan De Haro, 5",Madrid,28055,Madrid,1.839,1.979,1.849,1.929,-3.626444,40.497972,SHELL,L-D: 06:00-00:00,2022-04-12T15:00:00Z
"Avenida Francisco La Roche, 1",Santa Cruz De Tenerife,38150,Santa Cruz De Tenerife,1.625,1.713,1.645,NA,-16.242889,28.479167,DISA NAUTICO,L-D: 24H,2022-04-12T11:45:00Z
"Avenida Francisco Marimon, 121",Esparreguera,08292,Barcelona,1.829,1.971,1.849,1.939,1.874917,41.532194,BP PARADA LA CREU,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Avenida Francisco Montenegro, 30",Huelva,21001,Huelva,1.764,NA,1.809,1.909,-6.952444,37.233333,CEPSA,L-S: 06:00-20:30,2022-04-12T00:00:00Z
"Avenida Francisco Pi Y Margall, 5",Madrid,28050,Madrid,NA,NA,NA,NA,-3.633056,40.48525,"NATURGY",L-D: 24H,2022-04-12T00:00:00Z
"Avenida Fray Julian Garces, 112",Zaragoza,50007,Zaragoza,1.809,1.939,1.769,1.859,-0.888389,41.625472,PETRONOR,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Avenida Fuenlabrada, 110",Humanes De Madrid,28970,Madrid,1.729,NA,1.719,NA,-3.811333,40.268472,SHELL,L-D: 24H,2022-04-12T14:00:00Z
"Avenida Fuenlabrada, 16",Leganés,28912,Madrid,1.819,1.969,1.839,1.969,-3.761944,40.332306,BP,L-D: 24H,2022-04-12T00:00:00Z
"Avenida Fuenlabrada, 30",Moraleja De Enmedio,28950,Madrid,1.829,1.969,1.859,1.929,-3.849306,40.261278,CEPSA,L-V: 06:00-22:00; S-D: 08:00-16:00,2022-04-12T01:46:00Z
"Avenida Fuenlabrada, 6",Humanes De Madrid,28970,Madrid,1.699,NA,1.719,1.739,-3.819833,40.260528,BALLENOIL,L-D: 24H,2022-04-10T10:52:00Z
"Avenida Fuente Alamo, 1",Murcia,30169,Murcia,1.673,1.769,1.679,1.704,-1.194639,37.945778,FROET-GAS,L-D: 24H,2022-04-11T14:30:00Z
"Avenida Fuente Nueva, 18",San Sebastián De Los Reyes,28700,Madrid,1.739,NA,1.769,NA,-3.612472,40.547667,PETROPRIX,L-D: 24H,2022-04-12T13:10:00Z
"Avenida Fuentenueva, 1",San Sebastián De Los Reyes,28700,Madrid,1.789,1.929,1.829,1.909,-3.61075,40.54775,SHELL,L-D: 06:00-00:00,2022-04-12T14:00:00Z
"Avenida Fuentesauco, S/N",Villares De La Reina,37184,Salamanca,1.739,NA,1.749,NA,-5.649972,40.996,USC,L-D: 24H,2022-04-11T02:00:00Z
"Avenida Fuerzas Armadas, S/N",Calatayud,50300,Zaragoza,1.769,1.901,1.809,1.875,-1.62025,41.3555,CEPSA,L-D: 06:00-22:00,2022-04-11T12:10:00Z
"Avenida Fuerzas Armadas, Sn",Calatayud,50300,Zaragoza,1.654,1.859,1.669,1.799,-1.631528,41.353,ALCAMPO,L-D: 24H,2022-04-12T09:51:00Z
"Avenida Fundador Gonzalo Gonzalez, S/N",Granadilla De Abona,38600,Santa Cruz De Tenerife,1.459,1.579,1.469,1.569,-16.576778,28.11625,DISA,L-D: 06:00-23:00,2022-04-12T00:00:00Z
"Avenida Fundadores Cooperativa, 69",Malagón,13420,Ciudad Real,1.769,NA,1.769,NA,-3.852333,39.167,"MONTES NORTE ENERGETICOS, S.L.",L-D: 24H,2022-04-11T17:24:00Z
"Avenida Gabriel Alomar Y Villalonga, S/N",Palma,07006,Balears (Illes),1.805,1.955,1.835,1.915,2.656778,39.566528,REPSOL,L-D: 24H,2022-04-11T10:00:00Z
"Avenida Gaitan Ayala (Puerto Algeciras-Isla Verde), S/N",Algeciras,11207,Cádiz,1.759,NA,1.815,NA,-5.437194,36.124028,CEPSA,L-D: 24H,2022-04-12T06:00:00Z
"Avenida Galicia-Teis, 165",Vigo,36216,Pontevedra,1.799,1.899,1.769,NA,-8.681889,42.255861,E.SERVICIO TEIS P.R.,L-D: 07:00-23:00,2022-04-11T13:30:00Z
"Avenida Galicia, 221",Ponferrada,24400,León,1.647,NA,1.707,NA,-6.636,42.565222,PLENOIL,L-D: 24H,2022-04-12T14:15:00Z
"Avenida Galicia, 41",Monforte De Lemos,27400,Lugo,1.789,1.909,1.799,1.869,-7.513056,42.51975,REPSOL,L-D: 07:00-23:00,2022-04-12T00:00:00Z
"Avenida Galicia, 86",Ponferrada,24400,León,1.789,1.919,1.829,1.879,-6.625694,42.560583,REPSOL,L-S: 07:00-22:00; D: 08:00-22:00,2022-04-12T00:00:00Z
"Avenida Galicia, S/N",Grandas De Salime,33730,Asturias,1.899,NA,1.899,1.969,-6.879361,43.219472,EL SALVADOR,L-V: 09:10-14:10 y 16:10-20:10; S-D: 10:10-14:10 y 16:10-20:10,2022-04-11T01:29:00Z
"Avenida Galicia, S/N",Salas,33860,Asturias,1.824,NA,1.854,NA,-6.258917,43.408667,GALP,L-S: 08:00-21:00; D: 08:00-14:00,2022-04-11T14:03:00Z
"Avenida Garay, 23",Artziniega,01474,Araba/Álava,1.815,1.915,1.825,1.875,-3.122528,43.123361,AVIA,L-D: 06:00-22:00,2022-04-11T19:19:00Z
"Avenida Garcia De Tafalla, 1",Caminomorisco,10620,Cáceres,1.749,NA,1.789,1.839,-6.292389,40.32575,REPSOL,L-S: 07:00-21:00; D: 08:00-19:00,2022-04-12T00:00:00Z
"Avenida Garcia Siñeriz, 172",Miajadas,10100,Cáceres,NA,NA,1.769,NA,-5.919,39.146556,SAN ISIDRO DE MIAJADAS SCL,L-D: 24H,2022-04-11T09:55:00Z
"Avenida Gaspar Aguilar, 96",València,46017,Valencia / València,1.707,NA,1.717,NA,-0.394194,39.451306,Q8,L-D: 24H,2022-04-12T13:00:00Z
"Avenida Gaston Castello, 58",Alicante/Alacant,03014,Alicante,1.849,NA,1.829,1.895,-0.486944,38.375111,CEPSA,L-D: 07:00-21:00,2022-04-12T07:00:00Z
"Avenida Gaviotas Las, 10",Fuengirola,29640,Málaga,1.809,1.951,1.809,1.899,-4.61125,36.557639,BP FUENGIROLA - CENTRO,L-D: 24H,2022-04-12T00:00:00Z
"Avenida General Fanjul, 1",Madrid,28044,Madrid,1.819,1.951,1.859,1.925,-3.76175,40.385111,CEPSA,L-D: 06:00-23:00,2022-04-12T07:31:00Z
Avenida General Giraldez Nº 16,Utrera,41710,Sevilla,1.789,1.931,1.809,1.899,-5.792,37.193,BP LA AURORA,L-D: 06:00-22:30,2022-04-11T09:43:00Z
"Avenida General Luque, S/N",Inca,07300,Balears (Illes),1.829,1.929,1.869,1.919,2.901972,39.711556,REPSOL,L-D: 24H,2022-04-12T06:00:00Z
"Avenida General Primo De Rivera, 31",Tapia De Casariego,33740,Asturias,1.779,1.909,1.799,1.869,-6.944278,43.56825,REPSOL,L-D: 07:00-23:00,2022-04-12T06:00:00Z
"Avenida Generalisimo, 111",Aguilar De Campoo,34800,Palencia,1.789,1.899,1.789,1.879,-4.255306,42.793639,REPSOL,L-D: 07:00-23:00,2022-04-12T00:00:00Z
"Avenida Generalitat (De La), 10",Tortosa,43500,Tarragona,1.629,NA,1.629,NA,0.523333,40.789222,TAMOIL,L-D: 24H,2022-04-12T15:00:00Z
"Avenida Generalitat De La, 2",Ontinyent,46870,Valencia / València,1.789,1.899,1.759,1.819,-0.605306,38.8185,REPSOL,L-V: 06:00-22:00; S-D: 07:00-21:00,2022-04-12T00:00:00Z
"Avenida Generalitat Valenciana, 14",Massanassa,46470,Valencia / València,1.789,NA,1.709,NA,-0.387111,39.412861,BDMED,L-D: 24H,2022-04-11T15:13:00Z
"Avenida Generalitat Valenciana, 20",Catarroja,46470,Valencia / València,1.799,1.919,1.829,1.912,-0.407611,39.410583,E.S. HORTETA,L-S: 06:00-22:00; D: 07:00-22:00,2022-04-11T10:15:00Z
"Avenida Generalitat, 152",Tortosa,43500,Tarragona,1.829,1.949,1.819,1.869,0.519972,40.799972,PETRONOR,L-D: 06:00-22:00,2022-04-12T00:00:00Z
"Avenida Generalitat, 31",Palafrugell,17200,Girona,1.766,NA,1.677,NA,3.1525,41.912611,ANEU OIL,L-D: 24H,2022-04-11T12:24:00Z
"Avenida Generalitat, 44",Deltebre,43580,Tarragona,1.779,1.889,1.789,1.839,0.725333,40.718556,REPSOL,L-D: 06:00-20:00,2022-04-12T00:00:00Z
"Avenida Generalitat, S/N",Deltebre,43580,Tarragona,1.679,NA,1.699,NA,0.725472,40.720222,ESCLATOIL,L-D: 24H,2022-04-11T22:00:00Z
"Avenida Genil, 18",Écija,41400,Sevilla,1.759,1.809,1.769,1.809,-5.079361,37.534194,SANTIAGO,L-D: 24H,2022-04-11T12:39:00Z
"Avenida Gesto Por La Paz, 106",Algeciras,11207,Cádiz,1.657,NA,1.667,NA,-5.453528,36.115889,PLENOIL,L-D: 24H,2022-04-12T14:15:00Z
"Avenida Gestos Por La Pa, 7",Algeciras,11205,Cádiz,1.776,1.928,1.796,1.886,-5.4505,36.122917,BP,L: 24H,2022-04-12T18:00:00Z
"Avenida Gijón, 37",Zaratán,47310,Valladolid,1.687,NA,1.697,NA,-4.766556,41.660944,GASEXPRESS,L-V: 06:00-00:00; S: 09:00-14:00 y 16:00-21:00; D: 10:00-14:00 y 16:00-21:00,2022-04-12T12:13:00Z
"Avenida Gijon, 70",Avilés,33460,Asturias,1.769,1.919,1.809,1.899,-5.911444,43.551556,REPSOL,L-D: 06:00-23:00,2022-04-12T00:00:00Z
"Avenida Gijon, 78",Valladolid,47009,Valladolid,1.667,NA,1.677,NA,-4.751611,41.660861,PETROPRIX,L-D: 24H,2022-04-12T13:10:00Z
"Avenida Gines Campos, 7",Alhama De Murcia,30840,Murcia,1.779,1.909,1.819,1.889,-1.420417,37.848694,REPSOL,L-D: 06:00-23:00,2022-04-09T00:00:00Z
"Avenida Girona, S/N",L'escala,17130,Girona,1.739,NA,1.769,NA,3.129222,42.115111,GADCAR,L-D: 24H,2022-04-12T10:55:00Z
"Avenida Gomez De Llano, 73",Villacarrillo,23300,Jaén,1.749,NA,1.809,NA,-3.077972,38.119306,CAMPSA,L-V: 07:30-14:30 y 17:00-21:00; S: 08:00-14:00,2022-04-12T00:01:00Z
"Avenida Gomez Laguna, 151",Zaragoza,50012,Zaragoza,1.755,NA,1.765,1.889,-0.923278,41.634222,GASOLPRIME,L-D: 24H,2022-04-11T13:30:00Z
"Avenida Gonzalez Tablas, S/N",Ceuta,51001,Ceuta,1.444,NA,1.455,1.495,-5.319444,35.889972,CEPSA,L-V: 07:00-22:00; S: 09:00-14:00,2022-04-12T00:00:00Z
"Avenida Gonzalo Navarro, 129",Narón,15578,Coruña (A),1.899,NA,1.829,1.879,-8.19625,43.532,VALCARCE,L-D: 24H,2022-04-11T08:09:00Z
"Avenida Goya, 10",Erla,50611,Zaragoza,1.759,NA,1.749,1.799,-0.947806,42.114389,PETRONOR,L-S: 07:00-21:00; D: 09:00-21:00,2022-04-12T00:00:00Z
"Avenida Gran Canaria(Pg. Rosale), Sn",A Coruña,15011,Coruña (A),1.789,1.939,1.799,1.889,-8.427917,43.373167,PETRONOR,L-D: 07:00-23:00,2022-04-12T00:00:00Z
"Avenida Gran Via, Sn",San Javier,30370,Murcia,1.729,1.879,1.759,1.819,-0.730861,37.6735,REPSOL,L-D: 07:00-22:00,2022-04-12T00:00:00Z
"Avenida Granada, 102",Chipiona,11550,Cádiz,1.799,NA,1.799,NA,-6.421889,36.738417,ESC,L-D: 24H,2022-04-11T11:24:00Z
"Avenida Granada, 15",Priego De Córdoba,14800,Córdoba,1.657,NA,1.705,NA,-4.193944,37.442611,PLENOIL,L-D: 24H,2022-04-12T14:15:00Z
